scenario,run #,output dollar year,target station capacity (kg/day),target number of stations,one-way delivery distance (mile),electricity cost ($/kWh),diesel cost ($/gallon),electricity emission factor (kg CO2/kWh),diesel emission factor (kg CO2/gallon),hydrogen prod. emission factor (kg CO2-eq/kg),formic acid prod. emission factor (kg CO2-eq/kg),hydrogen purchase cost ($/kg),formic acid purchase cost ($/kg),formic acid production pathway,hydr. reaction temperature (K),hydr. reaction pressure (bar),hydr. reaction yield,hydr. reactor volume (m^3),number of hydr. reactors,hydr. catalyst amount (kg),hydr. catalyst cost ($/kg),hydr. catalyst lifetime (yr),hydr. reactor energy (unit TBD),hydr. separator energy (unit TBD),CO2 electrolyzer purchase cost ($/m^2),terminal formic acid storage amount (days),terminal compressed hydrogen storage amount (days),terminal liquid hydrogen storage amount (days),dehydr. reaction temperature (K),dehydr. reaction pressure (bar),dehydr. reaction yield,dehydr. reactor volume (m^3),number of dehydr. reactors,dehydr. catalyst amount (kg),dehydr. catalyst cost ($/kg),dehydr. catalyst lifetime (yr),dehydr. reactor energy (unit TBD),dehydr. gas/liquid separator energy (unit TBD),station formic acid storage amount (days),pathway,total levelized cost of hydrogen ($/kg H2)
Pt 4nm,21,2022.0,1000.0,10.0,100.0,0.1709,6.028,0.228,10.18,0.0,0.0,0.31,0.0,electro,366.15,105.0,1.0,1.0,1.0,53.0,5450.0,1.0,0.0,0.0,5250.0,0.25,0.25,1.0,321.0526315789474,1.0,0.9999,2.2,1.0,290.25768024,3000.0,1.0,0.0,0.0,1.0,compressed hydrogen,6.171953474515041
Pt 4nm,21,2022.0,1000.0,10.0,100.0,0.1709,6.028,0.228,10.18,0.0,0.0,0.31,0.0,electro,366.15,105.0,1.0,1.0,1.0,53.0,5450.0,1.0,0.0,0.0,5250.0,0.25,0.25,1.0,321.0526315789474,1.0,0.9999,2.2,1.0,290.25768024,3000.0,1.0,0.0,0.0,1.0,liquid hydrogen,7.273821263552226
Pt 4nm,22,2022.0,1000.0,10.0,100.0,0.1709,6.028,0.228,10.18,0.0,0.0,0.31,0.0,electro,366.15,105.0,1.0,1.0,1.0,53.0,5450.0,1.0,0.0,0.0,5250.0,0.25,0.25,1.0,331.578947368421,1.0,0.9999,1.0,1.0,131.93530919999998,3000.0,1.0,0.0,0.0,1.0,LOHC - formic acid,33.72792654673038
Pt 4nm,22,2022.0,1000.0,10.0,100.0,0.1709,6.028,0.228,10.18,0.0,0.0,0.31,0.0,electro,366.15,105.0,1.0,1.0,1.0,53.0,5450.0,1.0,0.0,0.0,5250.0,0.25,0.25,1.0,331.578947368421,1.0,0.9999,1.0,1.0,131.93530919999998,3000.0,1.0,0.0,0.0,1.0,compressed hydrogen,6.171953474515041
Pt 4nm,22,2022.0,1000.0,10.0,100.0,0.1709,6.028,0.228,10.18,0.0,0.0,0.31,0.0,electro,366.15,105.0,1.0,1.0,1.0,53.0,5450.0,1.0,0.0,0.0,5250.0,0.25,0.25,1.0,331.578947368421,1.0,0.9999,1.0,1.0,131.93530919999998,3000.0,1.0,0.0,0.0,1.0,liquid hydrogen,7.273821263552226
Pt 4nm,23,2022.0,1000.0,10.0,100.0,0.1709,6.028,0.228,10.18,0.0,0.0,0.31,0.0,electro,366.15,105.0,1.0,1.0,1.0,53.0,5450.0,1.0,0.0,0.0,5250.0,0.25,0.25,1.0,342.1052631578947,1.0,0.9999,0.45,1.0,59.37088914,3000.0,1.0,0.0,0.0,1.0,LOHC - formic acid,32.85508053840201
Pt 4nm,23,2022.0,1000.0,10.0,100.0,0.1709,6.028,0.228,10.18,0.0,0.0,0.31,0.0,electro,366.15,105.0,1.0,1.0,1.0,53.0,5450.0,1.0,0.0,0.0,5250.0,0.25,0.25,1.0,342.1052631578947,1.0,0.9999,0.45,1.0,59.37088914,3000.0,1.0,0.0,0.0,1.0,compressed hydrogen,6.171953474515041
Pt 4nm,23,2022.0,1000.0,10.0,100.0,0.1709,6.028,0.228,10.18,0.0,0.0,0.31,0.0,electro,366.15,105.0,1.0,1.0,1.0,53.0,5450.0,1.0,0.0,0.0,5250.0,0.25,0.25,1.0,342.1052631578947,1.0,0.9999,0.45,1.0,59.37088914,3000.0,1.0,0.0,0.0,1.0,liquid hydrogen,7.273821263552226
Pt 4nm,24,2022.0,1000.0,10.0,100.0,0.1709,6.028,0.228,10.18,0.0,0.0,0.31,0.0,electro,366.15,105.0,1.0,1.0,1.0,53.0,5450.0,1.0,0.0,0.0,5250.0,0.25,0.25,1.0,352.6315789473684,1.0,0.9999,0.21,1.0,27.706414931999998,3000.0,1.0,0.0,0.0,1.0,LOHC - formic acid,32.47921562160031
Pt 4nm,24,2022.0,1000.0,10.0,100.0,0.1709,6.028,0.228,10.18,0.0,0.0,0.31,0.0,electro,366.15,105.0,1.0,1.0,1.0,53.0,5450.0,1.0,0.0,0.0,5250.0,0.25,0.25,1.0,352.6315789473684,1.0,0.9999,0.21,1.0,27.706414931999998,3000.0,1.0,0.0,0.0,1.0,compressed hydrogen,6.171953474515041
Pt 4nm,24,2022.0,1000.0,10.0,100.0,0.1709,6.028,0.228,10.18,0.0,0.0,0.31,0.0,electro,366.15,105.0,1.0,1.0,1.0,53.0,5450.0,1.0,0.0,0.0,5250.0,0.25,0.25,1.0,352.6315789473684,1.0,0.9999,0.21,1.0,27.706414931999998,3000.0,1.0,0.0,0.0,1.0,liquid hydrogen,7.273821263552226
Pt 4nm,25,2022.0,1000.0,10.0,100.0,0.1709,6.028,0.228,10.18,0.0,0.0,0.31,0.0,electro,366.15,105.0,1.0,1.0,1.0,53.0,5450.0,1.0,0.0,0.0,5250.0,0.25,0.25,1.0,363.1578947368421,1.0,0.9999,0.1,1.0,13.193530919999999,3000.0,1.0,0.0,0.0,1.0,LOHC - formic acid,32.31393165590223
Pt 4nm,25,2022.0,1000.0,10.0,100.0,0.1709,6.028,0.228,10.18,0.0,0.0,0.31,0.0,electro,366.15,105.0,1.0,1.0,1.0,53.0,5450.0,1.0,0.0,0.0,5250.0,0.25,0.25,1.0,363.1578947368421,1.0,0.9999,0.1,1.0,13.193530919999999,3000.0,1.0,0.0,0.0,1.0,compressed hydrogen,6.171953474515041
Pt 4nm,25,2022.0,1000.0,10.0,100.0,0.1709,6.028,0.228,10.18,0.0,0.0,0.31,0.0,electro,366.15,105.0,1.0,1.0,1.0,53.0,5450.0,1.0,0.0,0.0,5250.0,0.25,0.25,1.0,363.1578947368421,1.0,0.9999,0.1,1.0,13.193530919999999,3000.0,1.0,0.0,0.0,1.0,liquid hydrogen,7.273821263552226
Pt 4nm,26,2022.0,1000.0,10.0,100.0,0.1709,6.028,0.228,10.18,0.0,0.0,0.31,0.0,electro,366.15,105.0,1.0,1.0,1.0,53.0,5450.0,1.0,0.0,0.0,5250.0,0.25,0.25,1.0,373.6842105263158,1.0,0.9999,0.052,1.0,6.860636078399999,3000.0,1.0,0.0,0.0,1.0,LOHC - formic acid,32.24624636490879
Pt 4nm,26,2022.0,1000.0,10.0,100.0,0.1709,6.028,0.228,10.18,0.0,0.0,0.31,0.0,electro,366.15,105.0,1.0,1.0,1.0,53.0,5450.0,1.0,0.0,0.0,5250.0,0.25,0.25,1.0,373.6842105263158,1.0,0.9999,0.052,1.0,6.860636078399999,3000.0,1.0,0.0,0.0,1.0,compressed hydrogen,6.171953474515041
Pt 4nm,26,2022.0,1000.0,10.0,100.0,0.1709,6.028,0.228,10.18,0.0,0.0,0.31,0.0,electro,366.15,105.0,1.0,1.0,1.0,53.0,5450.0,1.0,0.0,0.0,5250.0,0.25,0.25,1.0,373.6842105263158,1.0,0.9999,0.052,1.0,6.860636078399999,3000.0,1.0,0.0,0.0,1.0,liquid hydrogen,7.273821263552226
Pt 4nm,27,2022.0,1000.0,10.0,100.0,0.1709,6.028,0.228,10.18,0.0,0.0,0.31,0.0,electro,366.15,105.0,1.0,1.0,1.0,53.0,5450.0,1.0,0.0,0.0,5250.0,0.25,0.25,1.0,384.2105263157895,1.0,0.9999,0.03,1.0,3.9580592759999993,3000.0,1.0,0.0,0.0,1.0,LOHC - formic acid,32.219489550404425
Pt 4nm,27,2022.0,1000.0,10.0,100.0,0.1709,6.028,0.228,10.18,0.0,0.0,0.31,0.0,electro,366.15,105.0,1.0,1.0,1.0,53.0,5450.0,1.0,0.0,0.0,5250.0,0.25,0.25,1.0,384.2105263157895,1.0,0.9999,0.03,1.0,3.9580592759999993,3000.0,1.0,0.0,0.0,1.0,compressed hydrogen,6.171953474515041
Pt 4nm,27,2022.0,1000.0,10.0,100.0,0.1709,6.028,0.228,10.18,0.0,0.0,0.31,0.0,electro,366.15,105.0,1.0,1.0,1.0,53.0,5450.0,1.0,0.0,0.0,5250.0,0.25,0.25,1.0,384.2105263157895,1.0,0.9999,0.03,1.0,3.9580592759999993,3000.0,1.0,0.0,0.0,1.0,liquid hydrogen,7.273821263552226
Pt 4nm,28,2022.0,1000.0,10.0,100.0,0.1709,6.028,0.228,10.18,0.0,0.0,0.31,0.0,electro,366.15,105.0,1.0,1.0,1.0,53.0,5450.0,1.0,0.0,0.0,5250.0,0.25,0.25,1.0,300.0,100.0,0.9999,18.9521829521829,1.0,2500.4621178112193,3000.0,1.0,0.0,0.0,1.0,LOHC - formic acid,61.84366075038228
Pt 4nm,28,2022.0,1000.0,10.0,100.0,0.1709,6.028,0.228,10.18,0.0,0.0,0.31,0.0,electro,366.15,105.0,1.0,1.0,1.0,53.0,5450.0,1.0,0.0,0.0,5250.0,0.25,0.25,1.0,300.0,100.0,0.9999,18.9521829521829,1.0,2500.4621178112193,3000.0,1.0,0.0,0.0,1.0,compressed hydrogen,6.171953474515041
Pt 4nm,28,2022.0,1000.0,10.0,100.0,0.1709,6.028,0.228,10.18,0.0,0.0,0.31,0.0,electro,366.15,105.0,1.0,1.0,1.0,53.0,5450.0,1.0,0.0,0.0,5250.0,0.25,0.25,1.0,300.0,100.0,0.9999,18.9521829521829,1.0,2500.4621178112193,3000.0,1.0,0.0,0.0,1.0,liquid hydrogen,7.273821263552226
Pt 4nm,29,2022.0,1000.0,10.0,100.0,0.1709,6.028,0.228,10.18,0.0,0.0,0.31,0.0,electro,366.15,105.0,1.0,1.0,1.0,53.0,5450.0,1.0,0.0,0.0,5250.0,0.25,0.25,1.0,310.5263157894737,100.0,0.9999,5.73804573804573,1.0,757.0508386528055,3000.0,1.0,0.0,0.0,1.0,LOHC - formic acid,40.18450476002469
Pt 4nm,29,2022.0,1000.0,10.0,100.0,0.1709,6.028,0.228,10.18,0.0,0.0,0.31,0.0,electro,366.15,105.0,1.0,1.0,1.0,53.0,5450.0,1.0,0.0,0.0,5250.0,0.25,0.25,1.0,310.5263157894737,100.0,0.9999,5.73804573804573,1.0,757.0508386528055,3000.0,1.0,0.0,0.0,1.0,compressed hydrogen,6.171953474515041
Pt 4nm,29,2022.0,1000.0,10.0,100.0,0.1709,6.028,0.228,10.18,0.0,0.0,0.31,0.0,electro,366.15,105.0,1.0,1.0,1.0,53.0,5450.0,1.0,0.0,0.0,5250.0,0.25,0.25,1.0,310.5263157894737,100.0,0.9999,5.73804573804573,1.0,757.0508386528055,3000.0,1.0,0.0,0.0,1.0,liquid hydrogen,7.273821263552226
Pt 4nm,30,2022.0,1000.0,10.0,100.0,0.1709,6.028,0.228,10.18,0.0,0.0,0.31,0.0,electro,366.15,105.0,1.0,1.0,1.0,53.0,5450.0,1.0,0.0,0.0,5250.0,0.25,0.25,1.0,321.0526315789474,100.0,0.9999,2.2,1.0,290.25768024,3000.0,1.0,0.0,0.0,1.0,LOHC - formic acid,34.25689709140913
Pt 4nm,30,2022.0,1000.0,10.0,100.0,0.1709,6.028,0.228,10.18,0.0,0.0,0.31,0.0,electro,366.15,105.0,1.0,1.0,1.0,53.0,5450.0,1.0,0.0,0.0,5250.0,0.25,0.25,1.0,321.0526315789474,100.0,0.9999,2.2,1.0,290.25768024,3000.0,1.0,0.0,0.0,1.0,compressed hydrogen,6.171953474515041
Pt 4nm,30,2022.0,1000.0,10.0,100.0,0.1709,6.028,0.228,10.18,0.0,0.0,0.31,0.0,electro,366.15,105.0,1.0,1.0,1.0,53.0,5450.0,1.0,0.0,0.0,5250.0,0.25,0.25,1.0,321.0526315789474,100.0,0.9999,2.2,1.0,290.25768024,3000.0,1.0,0.0,0.0,1.0,liquid hydrogen,7.273821263552226
Pt 4nm,31,2022.0,1000.0,10.0,100.0,0.1709,6.028,0.228,10.18,0.0,0.0,0.31,0.0,electro,366.15,105.0,1.0,1.0,1.0,53.0,5450.0,1.0,0.0,0.0,5250.0,0.25,0.25,1.0,331.578947368421,100.0,0.9999,0.83,1.0,109.50630663599998,3000.0,1.0,0.0,0.0,1.0,LOHC - formic acid,31.910023093724238
Pt 4nm,31,2022.0,1000.0,10.0,100.0,0.1709,6.028,0.228,10.18,0.0,0.0,0.31,0.0,electro,366.15,105.0,1.0,1.0,1.0,53.0,5450.0,1.0,0.0,0.0,5250.0,0.25,0.25,1.0,331.578947368421,100.0,0.9999,0.83,1.0,109.50630663599998,3000.0,1.0,0.0,0.0,1.0,compressed hydrogen,6.171953474515041
Pt 4nm,31,2022.0,1000.0,10.0,100.0,0.1709,6.028,0.228,10.18,0.0,0.0,0.31,0.0,electro,366.15,105.0,1.0,1.0,1.0,53.0,5450.0,1.0,0.0,0.0,5250.0,0.25,0.25,1.0,331.578947368421,100.0,0.9999,0.83,1.0,109.50630663599998,3000.0,1.0,0.0,0.0,1.0,liquid hydrogen,7.273821263552226
Pt 4nm,32,2022.0,1000.0,10.0,100.0,0.1709,6.028,0.228,10.18,0.0,0.0,0.31,0.0,electro,366.15,105.0,1.0,1.0,1.0,53.0,5450.0,1.0,0.0,0.0,5250.0,0.25,0.25,1.0,342.1052631578947,100.0,0.9999,0.35,1.0,46.177358219999995,3000.0,1.0,0.0,0.0,1.0,LOHC - formic acid,31.040944252833974
Pt 4nm,32,2022.0,1000.0,10.0,100.0,0.1709,6.028,0.228,10.18,0.0,0.0,0.31,0.0,electro,366.15,105.0,1.0,1.0,1.0,53.0,5450.0,1.0,0.0,0.0,5250.0,0.25,0.25,1.0,342.1052631578947,100.0,0.9999,0.35,1.0,46.177358219999995,3000.0,1.0,0.0,0.0,1.0,compressed hydrogen,6.171953474515041
Pt 4nm,32,2022.0,1000.0,10.0,100.0,0.1709,6.028,0.228,10.18,0.0,0.0,0.31,0.0,electro,366.15,105.0,1.0,1.0,1.0,53.0,5450.0,1.0,0.0,0.0,5250.0,0.25,0.25,1.0,342.1052631578947,100.0,0.9999,0.35,1.0,46.177358219999995,3000.0,1.0,0.0,0.0,1.0,liquid hydrogen,7.273821263552226
Pt 4nm,33,2022.0,1000.0,10.0,100.0,0.1709,6.028,0.228,10.18,0.0,0.0,0.31,0.0,electro,366.15,105.0,1.0,1.0,1.0,53.0,5450.0,1.0,0.0,0.0,5250.0,0.25,0.25,1.0,352.6315789473684,100.0,0.9999,0.15,1.0,19.790296379999997,3000.0,1.0,0.0,0.0,1.0,LOHC - formic acid,30.716395368062056
Pt 4nm,33,2022.0,1000.0,10.0,100.0,0.1709,6.028,0.228,10.18,0.0,0.0,0.31,0.0,electro,366.15,105.0,1.0,1.0,1.0,53.0,5450.0,1.0,0.0,0.0,5250.0,0.25,0.25,1.0,352.6315789473684,100.0,0.9999,0.15,1.0,19.790296379999997,3000.0,1.0,0.0,0.0,1.0,compressed hydrogen,6.171953474515041
Pt 4nm,33,2022.0,1000.0,10.0,100.0,0.1709,6.028,0.228,10.18,0.0,0.0,0.31,0.0,electro,366.15,105.0,1.0,1.0,1.0,53.0,5450.0,1.0,0.0,0.0,5250.0,0.25,0.25,1.0,352.6315789473684,100.0,0.9999,0.15,1.0,19.790296379999997,3000.0,1.0,0.0,0.0,1.0,liquid hydrogen,7.273821263552226
Pt 4nm,34,2022.0,1000.0,10.0,100.0,0.1709,6.028,0.228,10.18,0.0,0.0,0.31,0.0,electro,366.15,105.0,1.0,1.0,1.0,53.0,5450.0,1.0,0.0,0.0,5250.0,0.25,0.25,1.0,363.1578947368421,100.0,0.9999,0.069,1.0,9.103536334800001,3000.0,1.0,0.0,0.0,1.0,LOHC - formic acid,30.59676239537099
Pt 4nm,34,2022.0,1000.0,10.0,100.0,0.1709,6.028,0.228,10.18,0.0,0.0,0.31,0.0,electro,366.15,105.0,1.0,1.0,1.0,53.0,5450.0,1.0,0.0,0.0,5250.0,0.25,0.25,1.0,363.1578947368421,100.0,0.9999,0.069,1.0,9.103536334800001,3000.0,1.0,0.0,0.0,1.0,compressed hydrogen,6.171953474515041
Pt 4nm,34,2022.0,1000.0,10.0,100.0,0.1709,6.028,0.228,10.18,0.0,0.0,0.31,0.0,electro,366.15,105.0,1.0,1.0,1.0,53.0,5450.0,1.0,0.0,0.0,5250.0,0.25,0.25,1.0,363.1578947368421,100.0,0.9999,0.069,1.0,9.103536334800001,3000.0,1.0,0.0,0.0,1.0,liquid hydrogen,7.273821263552226
Pt 4nm,35,2022.0,1000.0,10.0,100.0,0.1709,6.028,0.228,10.18,0.0,0.0,0.31,0.0,electro,366.15,105.0,1.0,1.0,1.0,53.0,5450.0,1.0,0.0,0.0,5250.0,0.25,0.25,1.0,373.6842105263158,100.0,0.9999,0.033,1.0,4.353865203600001,3000.0,1.0,0.0,0.0,1.0,LOHC - formic acid,30.547967170449425
Pt 4nm,35,2022.0,1000.0,10.0,100.0,0.1709,6.028,0.228,10.18,0.0,0.0,0.31,0.0,electro,366.15,105.0,1.0,1.0,1.0,53.0,5450.0,1.0,0.0,0.0,5250.0,0.25,0.25,1.0,373.6842105263158,100.0,0.9999,0.033,1.0,4.353865203600001,3000.0,1.0,0.0,0.0,1.0,compressed hydrogen,6.171953474515041
Pt 4nm,35,2022.0,1000.0,10.0,100.0,0.1709,6.028,0.228,10.18,0.0,0.0,0.31,0.0,electro,366.15,105.0,1.0,1.0,1.0,53.0,5450.0,1.0,0.0,0.0,5250.0,0.25,0.25,1.0,373.6842105263158,100.0,0.9999,0.033,1.0,4.353865203600001,3000.0,1.0,0.0,0.0,1.0,liquid hydrogen,7.273821263552226
Pt 4nm,36,2022.0,1000.0,10.0,100.0,0.1709,6.028,0.228,10.18,0.0,0.0,0.31,0.0,electro,366.15,105.0,1.0,1.0,1.0,53.0,5450.0,1.0,0.0,0.0,5250.0,0.25,0.25,1.0,384.2105263157895,100.0,0.9999,0.017,1.0,2.2429002563999996,3000.0,1.0,0.0,0.0,1.0,LOHC - formic acid,30.530655388980986
Pt 4nm,36,2022.0,1000.0,10.0,100.0,0.1709,6.028,0.228,10.18,0.0,0.0,0.31,0.0,electro,366.15,105.0,1.0,1.0,1.0,53.0,5450.0,1.0,0.0,0.0,5250.0,0.25,0.25,1.0,384.2105263157895,100.0,0.9999,0.017,1.0,2.2429002563999996,3000.0,1.0,0.0,0.0,1.0,compressed hydrogen,6.171953474515041
Pt 4nm,36,2022.0,1000.0,10.0,100.0,0.1709,6.028,0.228,10.18,0.0,0.0,0.31,0.0,electro,366.15,105.0,1.0,1.0,1.0,53.0,5450.0,1.0,0.0,0.0,5250.0,0.25,0.25,1.0,384.2105263157895,100.0,0.9999,0.017,1.0,2.2429002563999996,3000.0,1.0,0.0,0.0,1.0,liquid hydrogen,7.273821263552226
Cu 4nm,37,2022.0,1000.0,10.0,100.0,0.1709,6.028,0.228,10.18,0.0,0.0,0.31,0.0,electro,366.15,105.0,1.0,1.0,1.0,53.0,5450.0,1.0,0.0,0.0,5250.0,0.25,0.25,1.0,300.0,1.0,0.9999,1.54360954360954,1.0,203.63528023284775,1400.0,1.0,0.0,0.0,1.0,LOHC - formic acid,33.27432008178363
Cu 4nm,37,2022.0,1000.0,10.0,100.0,0.1709,6.028,0.228,10.18,0.0,0.0,0.31,0.0,electro,366.15,105.0,1.0,1.0,1.0,53.0,5450.0,1.0,0.0,0.0,5250.0,0.25,0.25,1.0,300.0,1.0,0.9999,1.54360954360954,1.0,203.63528023284775,1400.0,1.0,0.0,0.0,1.0,compressed hydrogen,6.171953474515041
Cu 4nm,37,2022.0,1000.0,10.0,100.0,0.1709,6.028,0.228,10.18,0.0,0.0,0.31,0.0,electro,366.15,105.0,1.0,1.0,1.0,53.0,5450.0,1.0,0.0,0.0,5250.0,0.25,0.25,1.0,300.0,1.0,0.9999,1.54360954360954,1.0,203.63528023284775,1400.0,1.0,0.0,0.0,1.0,liquid hydrogen,7.273821263552226
Cu 4nm,38,2022.0,1000.0,10.0,100.0,0.1709,6.028,0.228,10.18,0.0,0.0,0.31,0.0,electro,366.15,105.0,1.0,1.0,1.0,53.0,5450.0,1.0,0.0,0.0,5250.0,0.25,0.25,1.0,310.5263157894737,1.0,0.9999,1.02910602910602,1.0,135.76120690228566,1400.0,1.0,0.0,0.0,1.0,LOHC - formic acid,32.894550757412496
Cu 4nm,38,2022.0,1000.0,10.0,100.0,0.1709,6.028,0.228,10.18,0.0,0.0,0.31,0.0,electro,366.15,105.0,1.0,1.0,1.0,53.0,5450.0,1.0,0.0,0.0,5250.0,0.25,0.25,1.0,310.5263157894737,1.0,0.9999,1.02910602910602,1.0,135.76120690228566,1400.0,1.0,0.0,0.0,1.0,compressed hydrogen,6.171953474515041
Cu 4nm,38,2022.0,1000.0,10.0,100.0,0.1709,6.028,0.228,10.18,0.0,0.0,0.31,0.0,electro,366.15,105.0,1.0,1.0,1.0,53.0,5450.0,1.0,0.0,0.0,5250.0,0.25,0.25,1.0,310.5263157894737,1.0,0.9999,1.02910602910602,1.0,135.76120690228566,1400.0,1.0,0.0,0.0,1.0,liquid hydrogen,7.273821263552226
Cu 4nm,39,2022.0,1000.0,10.0,100.0,0.1709,6.028,0.228,10.18,0.0,0.0,0.31,0.0,electro,366.15,105.0,1.0,1.0,1.0,53.0,5450.0,1.0,0.0,0.0,5250.0,0.25,0.25,1.0,321.0526315789474,1.0,0.9999,0.78,1.0,102.89876688,1400.0,1.0,0.0,0.0,1.0,LOHC - formic acid,32.71365341559037
Cu 4nm,39,2022.0,1000.0,10.0,100.0,0.1709,6.028,0.228,10.18,0.0,0.0,0.31,0.0,electro,366.15,105.0,1.0,1.0,1.0,53.0,5450.0,1.0,0.0,0.0,5250.0,0.25,0.25,1.0,321.0526315789474,1.0,0.9999,0.78,1.0,102.89876688,1400.0,1.0,0.0,0.0,1.0,compressed hydrogen,6.171953474515041
Cu 4nm,39,2022.0,1000.0,10.0,100.0,0.1709,6.028,0.228,10.18,0.0,0.0,0.31,0.0,electro,366.15,105.0,1.0,1.0,1.0,53.0,5450.0,1.0,0.0,0.0,5250.0,0.25,0.25,1.0,321.0526315789474,1.0,0.9999,0.78,1.0,102.89876688,1400.0,1.0,0.0,0.0,1.0,liquid hydrogen,7.273821263552226
Cu 4nm,40,2022.0,1000.0,10.0,100.0,0.1709,6.028,0.228,10.18,0.0,0.0,0.31,0.0,electro,366.15,105.0,1.0,1.0,1.0,53.0,5450.0,1.0,0.0,0.0,5250.0,0.25,0.25,1.0,331.578947368421,1.0,0.9999,0.58,1.0,76.51446767999998,1400.0,1.0,0.0,0.0,1.0,LOHC - formic acid,32.569097389370896
Cu 4nm,40,2022.0,1000.0,10.0,100.0,0.1709,6.028,0.228,10.18,0.0,0.0,0.31,0.0,electro,366.15,105.0,1.0,1.0,1.0,53.0,5450.0,1.0,0.0,0.0,5250.0,0.25,0.25,1.0,331.578947368421,1.0,0.9999,0.58,1.0,76.51446767999998,1400.0,1.0,0.0,0.0,1.0,compressed hydrogen,6.171953474515041
Cu 4nm,40,2022.0,1000.0,10.0,100.0,0.1709,6.028,0.228,10.18,0.0,0.0,0.31,0.0,electro,366.15,105.0,1.0,1.0,1.0,53.0,5450.0,1.0,0.0,0.0,5250.0,0.25,0.25,1.0,331.578947368421,1.0,0.9999,0.58,1.0,76.51446767999998,1400.0,1.0,0.0,0.0,1.0,liquid hydrogen,7.273821263552226
Cu 4nm,41,2022.0,1000.0,10.0,100.0,0.1709,6.028,0.228,10.18,0.0,0.0,0.31,0.0,electro,366.15,105.0,1.0,1.0,1.0,53.0,5450.0,1.0,0.0,0.0,5250.0,0.25,0.25,1.0,342.1052631578947,1.0,0.9999,0.41,1.0,54.08781336,1400.0,1.0,0.0,0.0,1.0,LOHC - formic acid,32.44641331283599
Cu 4nm,41,2022.0,1000.0,10.0,100.0,0.1709,6.028,0.228,10.18,0.0,0.0,0.31,0.0,electro,366.15,105.0,1.0,1.0,1.0,53.0,5450.0,1.0,0.0,0.0,5250.0,0.25,0.25,1.0,342.1052631578947,1.0,0.9999,0.41,1.0,54.08781336,1400.0,1.0,0.0,0.0,1.0,compressed hydrogen,6.171953474515041
Cu 4nm,41,2022.0,1000.0,10.0,100.0,0.1709,6.028,0.228,10.18,0.0,0.0,0.31,0.0,electro,366.15,105.0,1.0,1.0,1.0,53.0,5450.0,1.0,0.0,0.0,5250.0,0.25,0.25,1.0,342.1052631578947,1.0,0.9999,0.41,1.0,54.08781336,1400.0,1.0,0.0,0.0,1.0,liquid hydrogen,7.273821263552226
Cu 4nm,42,2022.0,1000.0,10.0,100.0,0.1709,6.028,0.228,10.18,0.0,0.0,0.31,0.0,electro,366.15,105.0,1.0,1.0,1.0,53.0,5450.0,1.0,0.0,0.0,5250.0,0.25,0.25,1.0,352.6315789473684,1.0,0.9999,0.29,1.0,38.25723383999999,1400.0,1.0,0.0,0.0,1.0,LOHC - formic acid,32.36165512832278
Cu 4nm,42,2022.0,1000.0,10.0,100.0,0.1709,6.028,0.228,10.18,0.0,0.0,0.31,0.0,electro,366.15,105.0,1.0,1.0,1.0,53.0,5450.0,1.0,0.0,0.0,5250.0,0.25,0.25,1.0,352.6315789473684,1.0,0.9999,0.29,1.0,38.25723383999999,1400.0,1.0,0.0,0.0,1.0,compressed hydrogen,6.171953474515041
Cu 4nm,42,2022.0,1000.0,10.0,100.0,0.1709,6.028,0.228,10.18,0.0,0.0,0.31,0.0,electro,366.15,105.0,1.0,1.0,1.0,53.0,5450.0,1.0,0.0,0.0,5250.0,0.25,0.25,1.0,352.6315789473684,1.0,0.9999,0.29,1.0,38.25723383999999,1400.0,1.0,0.0,0.0,1.0,liquid hydrogen,7.273821263552226
Cu 4nm,43,2022.0,1000.0,10.0,100.0,0.1709,6.028,0.228,10.18,0.0,0.0,0.31,0.0,electro,366.15,105.0,1.0,1.0,1.0,53.0,5450.0,1.0,0.0,0.0,5250.0,0.25,0.25,1.0,363.1578947368421,1.0,0.9999,0.22,1.0,29.022729119999997,1400.0,1.0,0.0,0.0,1.0,LOHC - formic acid,32.31811252779403
Cu 4nm,43,2022.0,1000.0,10.0,100.0,0.1709,6.028,0.228,10.18,0.0,0.0,0.31,0.0,electro,366.15,105.0,1.0,1.0,1.0,53.0,5450.0,1.0,0.0,0.0,5250.0,0.25,0.25,1.0,363.1578947368421,1.0,0.9999,0.22,1.0,29.022729119999997,1400.0,1.0,0.0,0.0,1.0,compressed hydrogen,6.171953474515041
Cu 4nm,43,2022.0,1000.0,10.0,100.0,0.1709,6.028,0.228,10.18,0.0,0.0,0.31,0.0,electro,366.15,105.0,1.0,1.0,1.0,53.0,5450.0,1.0,0.0,0.0,5250.0,0.25,0.25,1.0,363.1578947368421,1.0,0.9999,0.22,1.0,29.022729119999997,1400.0,1.0,0.0,0.0,1.0,liquid hydrogen,7.273821263552226
Cu 4nm,44,2022.0,1000.0,10.0,100.0,0.1709,6.028,0.228,10.18,0.0,0.0,0.31,0.0,electro,366.15,105.0,1.0,1.0,1.0,53.0,5450.0,1.0,0.0,0.0,5250.0,0.25,0.25,1.0,373.6842105263158,1.0,0.9999,0.17,1.0,22.42665432,1400.0,1.0,0.0,0.0,1.0,LOHC - formic acid,32.289260662643215
